#['../main.py', '--dataset=dice', '--epochs=100', '--batch-size=16', '--lr=1e-3', '--save-onnx', '--save-imgs', '--epsilon=0.0156862745', '--oracle-steps=30', '--oracle-restarts=3', '--constraint=NotBoth', '--alpha=0.5', '--seed=4', '--logic=LK']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Grad,Train-C-Grad,Train-C-Weight,Train-Weighted-C-Grad,Train-Grad-Ratio,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss-self,Test-C-Loss-common,Test-P-Metric,Test-C-Acc,Test-C-Sec-self,Test-C-Sec-common,Train-Time,Test-Time
0,0.0,-1,,-1,-1,-1,-1,-1,0.0,-1,0.0,0.6913393058028876,0.0,0.0,0.0,0.5392157049740062,1.0,1.0,1.0,0.0,1.4115746021270752
1,0.6927763434017405,-1,0.0,0.05012585485682768,0.0,10.0,0.0,0.0,0.5232842950259938,-1,0.9779411764705882,0.6896882898667279,0.0,0.0,0.0,0.5392157049740062,0.9852941176470589,0.9852941176470589,0.5441176470588235,2.200183629989624,1.1870152950286865
2,0.6902065838084501,-1,0.0,0.05568006108788883,0.0,10.0,0.0,0.0,0.5318627637975356,-1,0.7941176470588235,0.6896087796080346,0.0,0.0,0.0,0.5539215873269474,1.0,1.0,0.6911764705882353,2.2880373001098633,1.2689392566680908
3,0.6884423424215877,-1,0.0,0.05511779995525584,0.0,10.0,0.0,0.0,0.5435048271627987,-1,0.8860294117647058,0.6904022366392846,0.0,0.0,0.0,0.5539215873269474,1.0,1.0,0.75,2.2809667587280273,1.256822109222412
4,0.6859879774205825,-1,0.0,0.060646954704733455,0.0,10.0,0.0,0.0,0.5502451167387121,-1,0.9558823529411765,0.6911976384181603,0.0,0.0,0.0,0.5563725864186007,0.9852941176470589,1.0,0.7058823529411765,2.160628318786621,1.2519607543945312
5,0.6849803363575655,-1,0.0,0.06535774819991168,0.0,10.0,0.0,0.0,0.5508578244377585,-1,0.7132352941176471,0.6916589175953585,0.0,0.0,0.0,0.5588235855102539,0.8529411764705882,0.8529411764705882,0.45588235294117646,2.2516419887542725,1.177701473236084
6,0.6874470430261949,-1,0.0,0.07249865812413833,0.0,10.0,0.0,0.0,0.5496323529411765,-1,0.8308823529411765,0.6909515530455346,0.0,0.0,0.0,0.5514706443337833,0.7794117647058824,0.7794117647058824,0.38235294117647056,2.2567367553710938,1.1699340343475342
7,0.6823523465324851,-1,0.0,0.07341797211590935,0.0,10.0,0.0,0.0,0.5477941737455481,-1,0.5992647058823529,0.6883236754174326,0.0,0.0,0.0,0.5490196452421301,0.7058823529411765,0.6911764705882353,0.20588235294117646,2.232868194580078,1.1629829406738281
8,0.6790760825662052,-1,0.0,0.07050428670995376,0.0,10.0,0.0,0.0,0.5514706443337833,-1,0.75,0.6878760094736137,0.0,0.0,0.0,0.573529467863195,0.8970588235294118,0.9117647058823529,0.5,2.2029194831848145,1.211381196975708
9,0.6754232294419232,-1,0.0,0.07689497050117045,0.0,10.0,0.0,0.0,0.5625000560984892,-1,0.7683823529411765,0.6870591406728707,0.0,0.0,0.0,0.5588235855102539,0.7205882352941176,0.7205882352941176,0.23529411764705882,2.141573429107666,1.1632006168365479
10,0.6720242780797622,-1,0.0,0.07752584008609548,0.0,10.0,0.0,0.0,0.5618872923009536,-1,0.5845588235294118,0.6859189949783624,0.0,0.0,0.0,0.5465686461504768,0.6176470588235294,0.6029411764705882,0.08823529411764706,2.203554630279541,1.2709217071533203
11,0.6624866934383616,-1,0.0,0.07781901780296774,0.0,10.0,0.0,0.0,0.584558879627901,-1,0.6544117647058824,0.6815882664100796,0.0,0.0,0.0,0.5661765266867245,0.6470588235294118,0.6470588235294118,0.20588235294117646,2.315786123275757,1.1564586162567139
12,0.6555322198306813,-1,0.0,0.0932620693655575,0.0,10.0,0.0,0.0,0.592524528503418,-1,0.6286764705882353,0.6757516299977022,0.0,0.0,0.0,0.5637255275950712,0.5735294117647058,0.5588235294117647,0.10294117647058823,2.1632142066955566,1.1757521629333496
13,0.6471600252039292,-1,0.0,0.10461289742413689,0.0,10.0,0.0,0.0,0.6170342950259938,-1,0.5955882352941176,0.6682763941147748,0.0,0.0,0.0,0.5955882913926068,0.6029411764705882,0.6176470588235294,0.14705882352941177,2.3294849395751953,1.2656216621398926
14,0.63574358996223,-1,0.0,0.11481773152070887,0.0,10.0,0.0,0.0,0.6262255275950712,-1,0.6397058823529411,0.6661112168255974,0.0,0.0,0.0,0.6004902334774241,0.45588235294117646,0.45588235294117646,0.014705882352941176,2.31191349029541,1.2711756229400635
15,0.6189005795647117,-1,0.0,0.1385198901681339,0.0,10.0,0.0,0.0,0.664828524870031,-1,0.6911764705882353,0.6453105702119715,0.0,0.0,0.0,0.6053921755622415,0.7058823529411765,0.7058823529411765,0.14705882352941177,2.2956132888793945,1.2630250453948975
16,0.603279618655934,-1,0.0,0.1427608938778148,0.0,10.0,0.0,0.0,0.679534351124483,-1,0.6727941176470589,0.6376622517903646,0.0,0.0,0.0,0.6421568814445945,0.6029411764705882,0.6029411764705882,0.014705882352941176,2.2701025009155273,1.2658960819244385
17,0.5706482494578642,-1,0.0,0.15842165666468003,0.0,10.0,0.0,0.0,0.7150735294117647,-1,0.6875,0.6249513065113741,0.0,0.0,0.0,0.6299019420848173,0.6911764705882353,0.6911764705882353,0.07352941176470588,2.324065685272217,1.2565722465515137
18,0.5540399551391602,-1,0.0,0.1771544849171358,0.0,10.0,0.0,0.0,0.7236519420848173,-1,0.7463235294117647,0.6166278614717371,0.0,0.0,0.0,0.6348039402681238,0.7794117647058824,0.7647058823529411,0.07352941176470588,2.3122739791870117,1.2625503540039062
19,0.5344281477086684,-1,0.0,0.19919570754556096,0.0,10.0,0.0,0.0,0.7377451167387121,-1,0.8345588235294118,0.6001487432741651,0.0,0.0,0.0,0.6642157049740062,0.8382352941176471,0.8676470588235294,0.11764705882352941,2.276257038116455,1.2164995670318604
20,0.5148179110358743,-1,0.0,0.18926365235272577,0.0,10.0,0.0,0.0,0.751225471496582,-1,0.8602941176470589,0.5950399286606732,0.0,0.0,0.0,0.6544117647058824,0.8970588235294118,0.8970588235294118,0.1323529411764706,2.3187930583953857,1.2549798488616943
21,0.49447715983671303,-1,0.0,0.20900318201850443,0.0,10.0,0.0,0.0,0.7628676470588235,-1,0.8382352941176471,0.5991643643846699,0.0,0.0,0.0,0.6519608217127183,0.8529411764705882,0.8382352941176471,0.08823529411764706,2.269547462463379,1.151569128036499
22,0.4829737719367532,-1,0.0,0.2351393699645996,0.0,10.0,0.0,0.0,0.7830882352941176,-1,0.8566176470588235,0.5738740434833601,0.0,0.0,0.0,0.671568702248966,0.9264705882352942,0.9117647058823529,0.10294117647058823,2.1206514835357666,1.1601717472076416
23,0.4594503851497875,-1,0.0,0.23356312863967,0.0,10.0,0.0,0.0,0.7935049393597771,-1,0.8970588235294118,0.5687068116431143,0.0,0.0,0.0,0.6666666479671702,0.8970588235294118,0.8529411764705882,0.1323529411764706,2.177497386932373,1.2716057300567627
24,0.4428626228781307,-1,0.0,0.22599213263567755,0.0,10.0,0.0,0.0,0.8002451167387121,-1,0.8823529411764706,0.5764671774471507,0.0,0.0,0.0,0.6887255275950712,0.8529411764705882,0.8529411764705882,0.11764705882352941,2.31933331489563,1.2346858978271484
25,0.4327048413893756,-1,0.0,0.23020351634306066,0.0,10.0,0.0,0.0,0.7996324651381549,-1,0.8897058823529411,0.5599372340183632,0.0,0.0,0.0,0.6887255275950712,0.9117647058823529,0.9117647058823529,0.19117647058823528,2.3103768825531006,1.2616074085235596
26,0.4242855801301844,-1,0.0,0.22896383790408864,0.0,10.0,0.0,0.0,0.820465648875517,-1,0.875,0.5606258242738014,0.0,0.0,0.0,0.698529467863195,0.9117647058823529,0.9117647058823529,0.19117647058823528,2.2567248344421387,1.1575229167938232
27,0.4082016664392808,-1,0.0,0.231537706711713,0.0,10.0,0.0,0.0,0.8125,-1,0.9117647058823529,0.5531907549091414,0.0,0.0,0.0,0.7083333520328298,0.9117647058823529,0.8970588235294118,0.14705882352941177,2.2605273723602295,1.260026216506958
28,0.3963574241189396,-1,0.0,0.2442314484540154,0.0,10.0,0.0,0.0,0.8333332959343406,-1,0.8970588235294118,0.5456812241498161,0.0,0.0,0.0,0.6936274696798885,0.9264705882352942,0.8970588235294118,0.14705882352941177,2.2025721073150635,1.1893460750579834
29,0.38285289091222424,-1,0.0,0.23866521610933192,0.0,10.0,0.0,0.0,0.8400735855102539,-1,0.9301470588235294,0.5519483229693245,0.0,0.0,0.0,0.6960784687715418,0.9264705882352942,0.9264705882352942,0.16176470588235295,2.2206709384918213,1.1677651405334473
