#['../main.py', '--dataset=dice', '--epochs=100', '--batch-size=16', '--lr=1e-3', '--save-onnx', '--save-imgs', '--epsilon=0.0156862745', '--oracle-steps=30', '--oracle-restarts=3', '--constraint=NotBoth', '--alpha=0.5', '--seed=4', '--logic=GD']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Grad,Train-C-Grad,Train-C-Weight,Train-Weighted-C-Grad,Train-Grad-Ratio,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss-self,Test-C-Loss-common,Test-P-Metric,Test-C-Acc,Test-C-Sec-self,Test-C-Sec-common,Train-Time,Test-Time
0,0.0,-1,,-1,-1,-1,-1,-1,0.0,-1,0.0,0.6913393058028876,0.0,0.0,0.0,0.5392157049740062,1.0,1.0,1.0,0.0,1.445115566253662
1,0.6927763434017405,-1,0.011029411764705883,0.05012585485682768,0.0,10.0,0.0,0.0,0.5232842950259938,-1,0.9779411764705882,0.6896882898667279,0.007352941176470588,0.007352941176470588,0.22794117647058823,0.5392157049740062,0.9852941176470589,0.9852941176470589,0.5441176470588235,2.2174954414367676,1.1384391784667969
2,0.6902065838084501,-1,0.10477941176470588,0.05568006108788883,0.0,10.0,0.0,0.0,0.5318627637975356,-1,0.7904411764705882,0.6896087796080346,0.0,0.0,0.15441176470588236,0.5539215873269474,1.0,1.0,0.6911764705882353,2.0751798152923584,1.1510181427001953
3,0.6884423424215877,-1,0.058823529411764705,0.05511779995525584,0.0,10.0,0.0,0.0,0.5435048271627987,-1,0.8823529411764706,0.6904022366392846,0.0,0.0,0.125,0.5539215873269474,1.0,1.0,0.75,2.246894598007202,1.2407755851745605
4,0.6859879774205825,-1,0.022058823529411766,0.060646954704733455,0.0,10.0,0.0,0.0,0.5502451167387121,-1,0.9558823529411765,0.6911976384181603,0.007352941176470588,0.007352941176470588,0.14705882352941177,0.5563725864186007,0.9852941176470589,0.9852941176470589,0.7058823529411765,2.2528584003448486,1.2425618171691895
5,0.6849803363575655,-1,0.14338235294117646,0.06535774819991168,0.0,10.0,0.0,0.0,0.5508578244377585,-1,0.7132352941176471,0.6916589175953585,0.07352941176470588,0.07352941176470588,0.27205882352941174,0.5588235855102539,0.8529411764705882,0.8529411764705882,0.45588235294117646,2.2592811584472656,1.242997407913208
6,0.6874470430261949,-1,0.08639705882352941,0.07249865812413833,0.0,10.0,0.0,0.0,0.5496323529411765,-1,0.8272058823529411,0.6909515530455346,0.11029411764705882,0.11029411764705882,0.3088235294117647,0.5514706443337833,0.7794117647058824,0.7794117647058824,0.38235294117647056,2.2176835536956787,1.1634023189544678
7,0.6823523465324851,-1,0.20220588235294118,0.07341797211590935,0.0,10.0,0.0,0.0,0.5477941737455481,-1,0.5955882352941176,0.6883236754174326,0.14705882352941177,0.15441176470588236,0.39705882352941174,0.5490196452421301,0.7058823529411765,0.6911764705882353,0.20588235294117646,2.1285018920898438,1.1706385612487793
8,0.6790760825662052,-1,0.12867647058823528,0.07050428670995376,0.0,10.0,0.0,0.0,0.5514706443337833,-1,0.7426470588235294,0.6878760094736137,0.051470588235294115,0.04411764705882353,0.25,0.573529467863195,0.8970588235294118,0.9117647058823529,0.5,2.192122220993042,1.2092223167419434
9,0.6754232294419232,-1,0.11580882352941177,0.07689497050117045,0.0,10.0,0.0,0.0,0.5625000560984892,-1,0.7683823529411765,0.6870591406728707,0.13970588235294118,0.13970588235294118,0.38235294117647056,0.5588235855102539,0.7205882352941176,0.7205882352941176,0.23529411764705882,2.086521625518799,1.1716678142547607
