#['main.py', '--data-set=mnist', '--epochs=100', '--batch-size=2048', '--lr=1e-3', '--save-imgs', '--oracle-steps=20', '--oracle-restarts=30', '--input-region=EpsilonBall(eps=0.3)', '--output-constraint=StandardRobustness(delta=0.05)', '--logic=DL2', '--initial-dl-weight=1.5', '--experiment-name=StandardRobustness']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.305227756500244,0.0,0.0,0.098388671875,1.0,1.0,0.0,24.07058811187744
1,1.51882842491413,0.05244495128763133,0.10680152629983836,0.4896929860115051,1.51030695438385,0.6776501885775862,0.21226764547413793,0.11693494073275862,1.1729176044464111,0.011101538315415382,0.13962171971797943,0.9083251953125,0.427490234375,0.0059814453125,161.87307620048523,22.7711923122406
2,1.181541837494949,0.07220503379558695,0.14485678179510708,0.4769052267074585,1.523094892501831,0.8468312230603449,0.06415005387931035,0.009294181034482759,0.9890986680984497,0.0007167034200392663,0.14336127042770386,0.9287109375,0.9132080078125,0.014404296875,161.3834776878357,22.707316875457764
3,1.0314577694596916,0.08076902915691507,0.1566906139768403,0.4622402489185333,1.5377596616744995,0.8751346982758621,0.05029296875,0.009193157327586207,0.8803298473358154,6.375944940373302e-05,0.1329650729894638,0.9388427734375,0.9912109375,0.0367431640625,161.59724187850952,22.737948417663574
4,0.933419918191844,0.08449475518588362,0.1602706580326475,0.4449191391468048,1.5550808906555176,0.8849845096982759,0.05965449892241379,0.013756061422413793,0.8048273324966431,8.280959445983171e-05,0.12770380079746246,0.9390869140625,0.9913330078125,0.04541015625,161.46149611473083,22.725554704666138
5,0.8740112699311355,0.0837487845585264,0.15832534329644565,0.4262867867946625,1.5737133026123047,0.8899346713362069,0.07374730603448276,0.021265490301724137,0.7280081510543823,0.0001502326049376279,0.1270659863948822,0.938232421875,0.984375,0.0703125,161.53029036521912,22.708840131759644
6,0.8300186025685278,0.08275356786004429,0.15485546506684403,0.4074864685535431,1.5925135612487793,0.8899515086206896,0.08965853987068965,0.031755118534482756,0.7140939831733704,0.00018506990454625338,0.10981354117393494,0.9385986328125,0.985107421875,0.0985107421875,161.42599511146545,22.713165760040283
7,0.8059187921984442,0.0792622237369932,0.14977446917829842,0.38719627261161804,1.6128036975860596,0.8890591325431034,0.10998114224137931,0.04285088900862069,0.6824159026145935,0.00042325258255004883,0.11317761987447739,0.9375,0.97265625,0.1236572265625,161.4831473827362,22.731633186340332
8,0.8066328640641838,0.07379119149569807,0.1388418592255691,0.3664434850215912,1.6335564851760864,0.8897326239224138,0.13232421875,0.05807179418103448,0.7238887548446655,0.0005336515605449677,0.09127205610275269,0.9356689453125,0.970458984375,0.1617431640625,161.50183129310608,22.69498872756958
9,0.8272981314823545,0.06695263550199311,0.12603033000025257,0.3455558121204376,1.6544442176818848,0.886651400862069,0.15577855603448276,0.07270339439655173,0.7651734948158264,0.000545238726772368,0.07396738231182098,0.9378662109375,0.96923828125,0.216552734375,161.3701949119568,22.734073162078857
10,0.8509499780062971,0.06024118949627054,0.11474355335893302,0.32574784755706787,1.6742522716522217,0.8864325161637931,0.18519329202586207,0.08883351293103449,0.7898313403129578,0.00037866056663915515,0.06912942230701447,0.9351806640625,0.978515625,0.253662109375,161.5239872932434,22.664032459259033
11,0.8892627584523168,0.05221271514892578,0.10138868463450465,0.30579546093940735,1.6942044496536255,0.88232421875,0.2150121228448276,0.10779229525862069,0.8719905614852905,0.00034423297620378435,0.05060145631432533,0.919921875,0.9808349609375,0.3216552734375,161.5898358821869,22.703558921813965
12,0.937350634870858,0.04441048359048778,0.0882420539855957,0.28530946373939514,1.7146906852722168,0.8772561961206896,0.24693561422413793,0.12823275862068967,0.8693634867668152,0.00031226579449139535,0.05432887375354767,0.916259765625,0.9822998046875,0.3385009765625,161.4208254814148,22.716509342193604
13,0.969402839397562,0.03870463782343371,0.07891615505876212,0.2659287750720978,1.7340713739395142,0.869696255387931,0.28264749461206895,0.15308459051724138,0.913941502571106,0.00026013582828454673,0.046807464212179184,0.9114990234375,0.9833984375,0.3831787109375,161.60873675346375,22.733784437179565
14,0.9955081939697266,0.03359392593646872,0.0710321048210407,0.24685144424438477,1.7531486749649048,0.8631633890086207,0.31638941271551724,0.17901400862068967,0.9479710459709167,0.00029101400286890566,0.04006145894527435,0.899658203125,0.982421875,0.4425048828125,161.7123463153839,22.75378656387329
15,1.0279223343421673,0.02948125066428349,0.06288560094504521,0.22679853439331055,1.7732014656066895,0.8492221174568966,0.3511247306034483,0.20900121228448276,0.9744332432746887,0.00022437736333813518,0.03501057252287865,0.8985595703125,0.98486328125,0.478759765625,161.4601445198059,22.745399475097656
16,1.0583886771366513,0.025918516619452114,0.055666039729940484,0.20883777737617493,1.791162133216858,0.8406856142241379,0.39405980603448276,0.2413287984913793,1.017004370689392,0.00013421900803223252,0.030306091532111168,0.8848876953125,0.9892578125,0.5311279296875,161.9454870223999,22.775113105773926
17,1.0747697106723129,0.022326646179988467,0.05082187570374588,0.2110813707113266,1.7889186143875122,0.8354155441810345,0.4361361799568966,0.2756431842672414,1.0262832641601562,0.00018367194570600986,0.028259221464395523,0.88671875,0.98779296875,0.577880859375,161.7413878440857,22.725027084350586
18,1.0765116461392106,0.020725332457443763,0.048561305835329256,0.2142157405614853,1.7857842445373535,0.8326205549568966,0.4665611530172414,0.29913119612068967,1.0311757326126099,0.00012062088353559375,0.02768673002719879,0.8876953125,0.9913330078125,0.5946044921875,161.13658380508423,23.02399444580078
19,1.0787022031586746,0.01931610189635178,0.04703729317106049,0.21185839176177979,1.7881416082382202,0.8298255657327587,0.4937365301724138,0.3207165948275862,1.0350791215896606,0.00012606482778210193,0.025752367451786995,0.876708984375,0.9913330078125,0.6131591796875,161.0369851589203,23.091390371322632
20,1.0725961224786167,0.018415559982431346,0.045379042625427246,0.21195857226848602,1.7880414724349976,0.8284449084051724,0.5086543642241379,0.3405845905172414,1.0153846740722656,0.0001935389736900106,0.027091767638921738,0.8922119140625,0.9884033203125,0.630615234375,160.95993661880493,22.60526990890503
21,1.063836854079674,0.018089088900335903,0.04471019218707907,0.21241286396980286,1.787587285041809,0.8250101023706896,0.5173087284482759,0.3508721713362069,1.015040636062622,0.00021349027520045638,0.024259166792035103,0.8365478515625,0.987548828125,0.64306640625,160.83243083953857,22.61372709274292
22,1.0518841579042633,0.017886414610106368,0.04405206236346015,0.213968425989151,1.7860316038131714,0.8231243265086207,0.5327316810344828,0.3688880657327586,1.0014567375183105,0.00015753033221699297,0.024819860234856606,0.86865234375,0.9896240234375,0.6666259765625,160.87731957435608,22.65134596824646
23,1.0378396264437972,0.017744119825034307,0.04381905753037025,0.21570523083209991,1.7842947244644165,0.8283943965517241,0.5414533943965517,0.37939453125,0.9828178882598877,0.0001673838123679161,0.026973791420459747,0.85498046875,0.98779296875,0.6614990234375,160.97600936889648,22.60696530342102
24,1.0245660584548424,0.017817930928592025,0.04296824027752054,0.21235871315002441,1.7876412868499756,0.8327720905172413,0.5488617995689655,0.3914500269396552,0.9685075283050537,0.00014359754277393222,0.02642599307000637,0.8424072265625,0.99072265625,0.693603515625,161.10981917381287,22.705808639526367
25,1.0147688635464371,0.017433119231256945,0.04269676783989216,0.21402551233768463,1.7859745025634766,0.8389682112068966,0.5565059267241379,0.4048356681034483,0.9654483795166016,0.0001965984993148595,0.02451431192457676,0.8861083984375,0.9876708984375,0.7017822265625,161.09259605407715,22.598427772521973
26,1.0069105214086072,0.016658172525208573,0.04129501457872062,0.21562287211418152,1.784377098083496,0.8507879849137931,0.5746901939655172,0.42822265625,0.9526327252388,0.00018605955119710416,0.02520192414522171,0.9010009765625,0.9901123046875,0.7122802734375,160.67252397537231,22.623473644256592
27,0.9962006930647225,0.016508725182763462,0.04020080484192947,0.21679790318012238,1.783202052116394,0.8542059536637931,0.5829236260775862,0.4443359375,0.9480782747268677,0.000183208379894495,0.02317187935113907,0.8983154296875,0.9891357421875,0.7291259765625,160.61739444732666,22.589932441711426
