#['main.py', '--data-set=mnist', '--epochs=100', '--batch-size=2048', '--lr=1e-3', '--save-imgs', '--oracle-steps=20', '--oracle-restarts=30', '--input-region=EpsilonBall(eps=0.3)', '--output-constraint=StandardRobustness(delta=0.05)', '--logic=GD', '--initial-dl-weight=1.5', '--experiment-name=StandardRobustness']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.305227756500244,0.0,0.0,0.098388671875,1.0,1.0,0.0,24.312875986099243
1,2.006079575111126,0.004931627676404756,0.017568393000240982,0.49072450399398804,1.5092754364013672,0.6197467672413793,0.9377693965517241,0.8377896012931034,1.8845791816711426,0.0,0.0004290761426091194,0.8662109375,1.0,0.9830322265625,167.16455101966858,22.755650520324707
2,1.8813863293877964,0.007313579320907593,0.023140921674925704,0.47819918394088745,1.5218007564544678,0.7871262122844828,0.9072097252155172,0.7808122306034483,1.8358497619628906,0.0,7.165865099523216e-05,0.8935546875,1.0,0.996337890625,166.85182428359985,22.81395721435547
3,1.8372451519143993,0.008516503305270755,0.023490137067334407,0.4638445973396301,1.5361554622650146,0.8205987338362069,0.8923087284482759,0.7693628771551724,1.8158615827560425,0.0,4.772574902744964e-05,0.9031982421875,1.0,0.998046875,166.80777215957642,22.81514573097229
4,1.81765839149212,0.008611095362696154,0.023782090894107162,0.44445961713790894,1.5555404424667358,0.8331256734913793,0.8893622036637931,0.7648841594827587,1.792121410369873,0.0,0.00011966636520810425,0.9019775390625,1.0,0.9954833984375,166.94410252571106,22.767300605773926
5,1.8043191844019397,0.008881647011329388,0.022411763668060303,0.42870864272117615,1.5712913274765015,0.8254815463362069,0.8862641433189655,0.7727303340517241,1.773047685623169,0.0,0.00025982680381275713,0.9000244140625,1.0,0.992431640625,167.10575556755066,22.89025068283081
6,1.7921092592436692,0.008893699481569487,0.022379729254492397,0.41463765501976013,1.585362195968628,0.8230401400862069,0.8845467403017241,0.7708108836206896,1.7762880325317383,0.0,0.0002255390863865614,0.906005859375,1.0,0.9945068359375,167.14357614517212,22.79551649093628
7,1.7847443942365975,0.008510496081977055,0.02126816017874356,0.4011516571044922,1.5988482236862183,0.8083917025862069,0.8889244342672413,0.7767039331896551,1.7470782995224,0.0,0.0008742690552026033,0.8958740234375,1.0,0.97998046875,166.72510266304016,22.78569531440735
8,1.7793622510186557,0.008638694368559739,0.020627200603485107,0.3859265148639679,1.614073395729065,0.797784213362069,0.8877458243534483,0.7802229256465517,1.7590012550354004,0.0,0.00046583591029047966,0.8865966796875,1.0,0.991943359375,166.92071771621704,22.790042400360107
9,1.7729898650070717,0.008304894484322646,0.020419778494999326,0.3712828755378723,1.628717064857483,0.7874629579741379,0.8895979256465517,0.7855435075431034,1.7557752132415771,0.0,0.0004732659726869315,0.87646484375,1.0,0.9903564453125,166.93074655532837,22.84833812713623
10,1.7696843640557651,0.007992413537255648,0.018893003463745117,0.3564196228981018,1.643580436706543,0.7772427262931034,0.8959792564655172,0.7947198275862069,1.72755765914917,0.0,0.0013210923643782735,0.872314453125,1.0,0.978515625,166.94598531723022,22.883939266204834
11,1.7643827241042565,0.008175868412543988,0.018806087559667128,0.34054264426231384,1.6594573259353638,0.7613146551724138,0.8946996228448276,0.7986092403017241,1.7253221273422241,0.0,0.0011290922993794084,0.853515625,1.0,0.979736328125,166.96775817871094,22.82537293434143
12,1.7598958508721714,0.0077034101403992755,0.01812684330446967,0.3247251808643341,1.6752748489379883,0.7492759967672413,0.8978145204741379,0.8049063846982759,1.7418242692947388,0.0,0.0005179963773116469,0.8743896484375,1.0,0.989013671875,167.13261127471924,22.802916288375854
13,1.7614326477050781,0.006859499832679485,0.016606789210747028,0.30807220935821533,1.6919276714324951,0.7312264278017241,0.908624057112069,0.8186456088362069,1.7373826503753662,0.0,0.0005766029935330153,0.823974609375,1.0,0.989501953125,167.8762812614441,22.98047161102295
14,1.757654387375404,0.00646395416095339,0.015578583396714309,0.2921489179134369,1.7078511714935303,0.7079067887931034,0.9140961745689655,0.828125,1.715867519378662,0.0,0.0015770557802170515,0.829833984375,1.0,0.974853515625,167.6138949394226,23.081137895584106
15,1.7547275937836746,0.006549497102868968,0.015273216469534513,0.2743978798389435,1.7256020307540894,0.6882240032327587,0.9124797952586207,0.833563442887931,1.7457886934280396,0.0,0.0005645179771818221,0.7930908203125,1.0,0.991943359375,167.6779625415802,22.80215811729431
16,1.7565681194436962,0.005977795041840652,0.01423635667768018,0.2711222469806671,1.7288779020309448,0.6734240301724138,0.9193999191810345,0.8442046066810345,1.7325868606567383,0.0,0.000999663257971406,0.772216796875,1.0,0.98583984375,165.85716581344604,22.712177753448486
17,1.7505136687180092,0.00605909526348114,0.014399681625695064,0.26937219500541687,1.7306276559829712,0.6650222252155172,0.9201744342672413,0.8438341864224138,1.7217227220535278,0.0,0.0012078784639015794,0.7919921875,1.0,0.982177734375,165.76468920707703,22.614526987075806
18,1.7477806354391163,0.005707526001436957,0.014515555110471002,0.26102203130722046,1.7389779090881348,0.64697265625,0.9235250538793104,0.8458546605603449,1.7052013874053955,0.0,0.0017509835306555033,0.7904052734375,1.0,0.9757080078125,165.58532524108887,22.65705943107605
19,1.7413102511701912,0.005976990892969328,0.014426513992506882,0.2661474645137787,1.733852505683899,0.6585735452586207,0.9212520204741379,0.8462250808189655,1.7009685039520264,0.0,0.0018668037373572588,0.783447265625,1.0,0.974609375,165.60007190704346,22.707669019699097
20,1.735046255177465,0.005827808174593696,0.015053830270109505,0.26216229796409607,1.7378376722335815,0.6462823275862069,0.9221443965517241,0.8441035829741379,1.7151399850845337,0.0,0.0011644100304692984,0.794189453125,1.0,0.9847412109375,165.64110493659973,22.624491214752197
21,1.7310988327552532,0.005814036418651712,0.014845150298085707,0.2596985101699829,1.740301489830017,0.6359105603448276,0.9252761314655172,0.8470164331896551,1.6925160884857178,0.0,0.0018458181293681264,0.7647705078125,1.0,0.9765625,165.56044459342957,22.66172957420349
22,1.7204262305950295,0.005882683499106045,0.015825679589962137,0.2614547610282898,1.738545298576355,0.6389244342672413,0.9243500808189655,0.8414601293103449,1.6856619119644165,0.0,0.0021795083303004503,0.76806640625,1.0,0.974365234375,165.63856887817383,22.628270149230957
