#['main.py', '--data-set=alsomitra', '--epochs=100', '--batch-size=64', '--lr=1e-3', '--save-onnx', '--oracle-steps=50', '--oracle-restarts=80', "--input-region=AlsomitraInputRegion(y='(-2 - x, 2 - x)')", '--output-constraint=LipschitzRobustness(L=0.3)', '--logic=GD', '--experiment-name=LipschitzRobustness']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Loss-Weight,Train-C-Loss-Weight,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss,Test-P-Metric,Test-C-Acc,Test-C-Sec,Train-Time,Test-Time
0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.41328921914100647,0.0,0.0,0.007714514620602131,1.0,1.0,0.0,2.4943642616271973
1,0.2708317968580458,0.0,0.0,1.0087090730667114,0.9912908673286438,0.0061730386482344735,1.0,1.0,0.17702263593673706,0.0,0.0,0.0050488910637795925,1.0,1.0,26.008289098739624,2.5264999866485596
2,0.12293525536855061,0.0,0.0,1.0157164335250854,0.9842836260795593,0.0041771626306904685,1.0,1.0,0.10286818444728851,0.0,0.0,0.0038487715646624565,1.0,1.0,25.96942973136902,2.4810848236083984
3,0.10869624879625109,0.0,0.00015698176705174975,1.0188595056533813,0.9811404347419739,0.003939381904072232,1.0,0.9895833333333334,0.09813646972179413,0.0,0.00010675005614757538,0.0037592118605971336,1.0,0.984375,25.89189887046814,2.4588229656219482
4,0.0970981584654914,0.0,2.6643690135743884e-05,1.0189268589019775,0.9810732007026672,0.003725898348622852,1.0,0.9965277777777778,0.08616150915622711,0.0,0.0,0.003522396320477128,1.0,1.0,25.969698667526245,2.5193841457366943
5,0.08592287699381511,0.0,0.0,1.0203347206115723,0.9796653985977173,0.003513642069366243,1.0,1.0,0.07993372529745102,0.0,0.0,0.0033927091863006353,1.0,1.0,26.2121798992157,2.5265092849731445
6,0.07787566052542792,0.0,0.00011494393563932843,1.0222262144088745,0.9777737855911255,0.0033418995638688407,1.0,0.9965277777777778,0.06919829547405243,0.0,0.0,0.0031566706020385027,1.0,1.0,25.974364757537842,2.5277864933013916
7,0.06858955489264594,0.0,0.0020857531991269854,1.0226852893829346,0.9773145914077759,0.0031390562653541565,1.0,0.953125,0.06115163117647171,0.0,0.0040067145600914955,0.0029674649704247713,1.0,0.9375,26.439841747283936,2.5098628997802734
8,0.06342102421654595,0.0,0.0020071930355495876,1.0213782787322998,0.978621780872345,0.0030136056658294466,1.0,0.9548611111111112,0.05722649022936821,0.0,0.0008870754390954971,0.0028706493321806192,1.0,0.96875,26.240855932235718,2.494300365447998
9,0.05788018306096395,1.8281862139701843e-06,0.0021721948352124956,1.0192949771881104,0.9807050824165344,0.0028764361308680642,0.9982638888888888,0.9427083333333334,0.05275119096040726,0.0,0.0022811749950051308,0.0027561173774302006,1.0,0.921875,26.432905912399292,2.5118978023529053
10,0.05591042174233331,0.0,0.0010563666000962257,1.0165208578109741,0.9834791421890259,0.0028327804886632496,1.0,0.9618055555555556,0.04909578338265419,0.0,0.0032395776361227036,0.0026589103508740664,1.0,0.875,26.363610982894897,2.5146262645721436
11,0.05500027537345886,0.0,0.0019980486896302965,1.0136321783065796,0.98636794090271,0.0028056701024373374,1.0,0.9322916666666666,0.04828649386763573,0.0,0.0,0.0026369045954197645,1.0,1.0,26.66430425643921,2.5230600833892822
12,0.053848057985305786,3.122310671541426e-06,0.00013962512214978537,1.012733817100525,0.9872660040855408,0.002769927183787028,0.9982638888888888,0.9947916666666666,0.045447565615177155,0.0,0.0010291291400790215,0.002558214357122779,1.0,0.9375,26.380186557769775,2.5258922576904297
13,0.04943172136942545,2.5337768925560846e-05,0.0016282182186841965,1.0112696886062622,0.9887303113937378,0.0026568292329708734,0.9982638888888888,0.9392361111111112,0.04387902095913887,0.0,3.6990270018577576e-05,0.002513680374249816,1.0,0.984375,26.292341947555542,2.4792003631591797
14,0.04797807666990492,0.0,0.0006509851664304733,1.0098038911819458,0.9901959896087646,0.002628013698591126,1.0,0.9826388888888888,0.0426921471953392,0.0,0.0015137260779738426,0.0024794512428343296,1.0,0.953125,26.185648918151855,2.546797513961792
15,0.046660029225879245,4.9069213370482125e-05,0.0013766915847857792,1.0075699090957642,0.9924301505088806,0.0025866106152534485,0.9982638888888888,0.9409722222222222,0.04184243083000183,0.0,0.0,0.002454652450978756,1.0,1.0,29.026952505111694,3.05484938621521
16,0.046036342779795326,0.0,0.0006408087081379361,1.005347490310669,0.9946525692939758,0.0025702625926997927,1.0,0.9756944444444444,0.04150279238820076,0.0,0.0,0.00244467006996274,1.0,1.0,32.14202904701233,3.0510833263397217
17,0.04460607303513421,0.0,0.0016021975833508703,1.0032316446304321,0.9967682361602783,0.002525158640411165,1.0,0.9427083333333334,0.03993159532546997,0.0,0.0002931831404566765,0.0023979488760232925,1.0,0.984375,28.240865230560303,2.5347650051116943
18,0.044305509991115995,0.0,0.0007108026701543066,1.0006977319717407,0.999302327632904,0.0025218091905117035,1.0,0.9791666666666666,0.03997175768017769,0.0,0.003932826220989227,0.0023991544730961323,1.0,0.953125,26.019667863845825,2.4688820838928223
19,0.04141900274488661,0.0,0.001568884588778019,0.998181939125061,1.0018181800842285,0.0024382269216908347,1.0,0.9461805555555556,0.0388382188975811,0.0,0.00307520292699337,0.002364891581237316,1.0,0.953125,31.535369157791138,3.0382699966430664
