#['../main.py', '--dataset=fashion', '--epochs=100', '--batch-size=512', '--lr=1e-3', '--save-onnx', '--save-imgs', '--epsilon=0.1', '--delta=0.7', '--oracle-steps=20', '--oracle-restarts=2', '--constraint=StrongClassificationRobustness', '--seed=4', '--logic=QLL_5']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Grad,Train-C-Grad,Train-C-Weight,Train-Weighted-C-Grad,Train-Grad-Ratio,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss-self,Test-C-Loss-common,Test-P-Metric,Test-C-Acc,Test-C-Sec-self,Test-C-Sec-common,Train-Time,Test-Time
0,0.0,-1,,-1,-1,-1,-1,-1,0.0,-1,0.0,2.304823046875,0.84135966796875,1.10600576171875,1.10606640625,0.1068,0.0,0.0,0.0,0.0,2.6521036624908447
1,1.130396568169028,-1,-4.19144323316671,0.9857563730013572,0.21569153413934222,5.2185513771186445,0.22684511087708553,0.33268075070138703,0.6339931811316538,-1,0.775683063571736,0.686740625,-12.695159375,-9.1964015625,-9.19643515625,0.7501,1.0,0.9989,0.9989,9.783464431762695,2.284782886505127
2,0.6512906995870299,-1,-10.19764838784428,2.17726264565678,0.0093297443147433,9.961334745762711,0.09026201700760146,0.04715226464352365,0.765233249987586,-1,0.9996689618644068,0.603774755859375,-15.757634375,-11.07336640625,-11.07327734375,0.7799,1.0,0.9995,0.9995,9.681545972824097,2.2884435653686523
3,0.5709282180010262,-1,-11.455247782044491,1.7153759972523834,0.0050710525553105245,9.986306400622352,0.04990890470601744,0.025068347736940545,0.7921797542248742,-1,0.9998344809322034,0.551644921875,-18.4832,-12.591625,-12.5915234375,0.7981,1.0,0.9996,0.9996,9.025986433029175,2.1991991996765137
4,0.530140860606048,-1,-12.397911976959746,1.8597897028518935,0.0018922391079239926,9.985251216565148,0.0178510354737104,0.00927191669658079,0.8081523442672471,-1,0.999950344279661,0.521519921875,-19.320909375,-12.55637890625,-12.556134375,0.8075,1.0,0.9995,0.9995,9.248528480529785,2.168790578842163
5,0.5059795379638672,-1,-12.64228950112553,1.9927775496143405,0.003969441025944079,9.970045186705509,0.03739818071914931,0.020307742943197996,0.8160807076147047,-1,0.999900688559322,0.49873779296875,-20.6998546875,-13.2194375,-13.219471875,0.8169,1.0,0.9997,0.9997,8.942752599716187,1.9278194904327393
6,0.48904095665883207,-1,-13.083406092756885,2.2494059417207364,0.001988729430457293,9.951234979144598,0.016495088399466822,0.01013277142734851,0.8220338983050848,-1,0.999950344279661,0.499352783203125,-21.2013109375,-13.273496875,-13.2733671875,0.8197,1.0,0.9996,0.9996,8.606261730194092,1.848872423171997
7,0.47455907272080244,-1,-13.098536604541843,2.2288564908302435,0.0019335867994922703,10.0,0.019335867994922703,0.010255672163882498,0.8272366927841962,-1,0.999950344279661,0.4724515625,-21.6624671875,-13.3272734375,-13.3271296875,0.8281,1.0,0.9995,0.9995,8.639144659042358,1.905731439590454
8,0.460620007272494,-1,-13.331497451006356,2.2382786637645657,0.0041433257066597375,9.972449351165254,0.0391407740318169,0.019403124259690107,0.8323512319791115,-1,0.999900688559322,0.468660595703125,-22.5358375,-13.829296875,-13.8290703125,0.8269,1.0,0.9998,0.9997,8.850422859191895,1.9609062671661377
9,0.4515070511122881,-1,-13.780182402012711,2.1247496524099576,0.002882918311377703,9.998645847126589,0.028697676577810513,0.014728696669562388,0.8352864798852953,-1,0.9999337923728814,0.454817919921875,-23.4145921875,-14.2958484375,-14.29565625,0.8337,1.0,0.9999,0.9999,8.645813703536987,2.0187554359436035
10,0.44473037073167704,-1,-13.969525870630296,2.1878587108547403,0.001588224101874788,9.998438948291843,0.015732885417291672,0.008254243155657235,0.8377251059322034,-1,0.9999668961864406,0.45283359375,-23.8110515625,-14.3640359375,-14.363178125,0.8353,1.0,0.9999,0.9999,8.93173885345459,1.9131596088409424
11,0.4404897204900192,-1,-13.930335093352754,2.312568017991923,0.0020845002036983685,10.0,0.020845001026735466,0.00845259731098757,0.839700278589281,-1,0.999950344279661,0.452742041015625,-23.434465625,-13.8919296875,-13.8917015625,0.8373,1.0,0.9998,0.9998,8.75157904624939,1.872992753982544
12,0.43216336783716236,-1,-13.930485095007946,2.0835550599179027,0.0031802669420080668,9.981753591763772,0.029915775282908293,0.013621875795267396,0.8418796345338984,-1,0.9999337923728814,0.4474974609375,-24.0239953125,-14.2197828125,-14.21960625,0.8372,1.0,0.9998,0.9998,8.490184545516968,2.01141357421875
13,0.429337226738364,-1,-13.948679778535487,2.253462969246557,0.0016463075653981355,10.0,0.016463075653981356,0.007419883699740394,0.8434024099576272,-1,0.9999668961864406,0.437576708984375,-23.955215625,-14.0022984375,-14.0020953125,0.8403,1.0,0.9998,0.9998,8.480995893478394,1.922548532485962
14,0.4260355739270226,-1,-13.741018521583687,2.235750101380429,0.0021967349921242665,10.0,0.021967350426366775,0.008727415133330781,0.8433416980808064,-1,0.999950344279661,0.42926396484375,-24.213871875,-14.084325,-14.0843734375,0.8463,1.0,0.9998,0.9998,8.09763765335083,2.155170440673828
15,0.4214167190810381,-1,-13.798798124668961,2.0894704269150557,0.001675738116442147,10.0,0.016757381164421468,0.006728749153977733,0.8465693199028403,-1,0.9999668961864406,0.438269091796875,-24.46120625,-14.063134375,-14.0629140625,0.8425,1.0,0.9998,0.9998,8.183542251586914,2.2714216709136963
16,0.4192297983977754,-1,-13.448456327793961,2.0061534299688826,0.002270946815862494,9.981946007680085,0.021059604014380503,0.011581811864497298,0.846337593207925,-1,0.999950344279661,0.43939560546875,-24.6670265625,-14.1115640625,-14.112025,0.8413,1.0,0.9998,0.9998,8.329434871673584,2.241513252258301
