#['../main.py', '--dataset=fashion', '--epochs=100', '--batch-size=512', '--lr=1e-3', '--save-onnx', '--save-imgs', '--epsilon=0.1', '--oracle-steps=20', '--oracle-restarts=2', '--constraint=ClothingFootwear', '--seed=2', '--logic=QLL_5']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Grad,Train-C-Grad,Train-C-Weight,Train-Weighted-C-Grad,Train-Grad-Ratio,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss-self,Test-C-Loss-common,Test-P-Metric,Test-C-Acc,Test-C-Sec-self,Test-C-Sec-common,Train-Time,Test-Time
0,0.0,-1,,-1,-1,-1,-1,-1,0.0,-1,0.0,2.3083708984375,0.42677451171875,0.495255078125,0.49535029296875,0.1074,0.3622,0.2,0.2,0.0,6.0616700649261475
1,1.2626355704614671,-1,0.38571496737205374,0.6163385682186838,0.2066468222666595,1.6113225645938163,0.308169251781399,0.5,0.5979541843220338,-1,0.7812334480932204,0.72065439453125,0.3124373779296875,0.3595932373046875,0.3595897705078125,0.7417,0.9967,0.9467,0.9467,19.7142972946167,5.52051043510437
2,0.6766213239249537,-1,0.35998628907284497,0.879870075290486,0.2478244587526483,1.9377199593236891,0.439935037645243,0.5,0.767826403601695,-1,0.9426972987288136,0.642961279296875,0.3117380126953125,0.3480127685546875,0.347894580078125,0.7786,0.9984,0.9583,0.9582,18.92624545097351,5.982378005981445
3,0.6239618204407773,-1,0.34997241779909294,0.9359547243279925,0.218027147196107,2.400177001953125,0.4679773298360534,0.5,0.7839645127118644,-1,0.9562091504113149,0.608789794921875,0.312177490234375,0.3427458740234375,0.342793017578125,0.782,0.9983,0.9678,0.9678,19.12548804283142,5.489617586135864
4,0.5968656378277277,-1,0.34332841129626257,1.0219332808155124,0.19533095925541247,2.8994575112552967,0.5109666404077562,0.5,0.7921300985045352,-1,0.9649265095338984,0.571334765625,0.31197705078125,0.3382752685546875,0.3382388671875,0.795,0.9983,0.9742,0.9744,19.145171880722046,5.371545314788818
5,0.5757452754651086,-1,0.33776257401805815,1.0636005078331898,0.1806955337524414,3.3134587174755032,0.531800221588652,0.49999996767205707,0.7985467425847458,-1,0.9716576398429224,0.5626701171875,0.3118759033203125,0.3335166015625,0.33346611328125,0.7973,0.9986,0.9776,0.9779,20.351956367492676,5.639657020568848
6,0.5572931322000795,-1,0.33639167527020986,1.0324554443359375,0.18548950906527245,3.2228072861493646,0.5146751727088023,0.4990016161385229,0.8057744300971597,-1,0.9751610836740268,0.547088232421875,0.311921142578125,0.3335966552734375,0.3335895263671875,0.8002,0.9984,0.981,0.981,19.221928596496582,5.66945481300354
7,0.5469787080409163,-1,0.3346011921510858,1.1754411600403867,0.19365060127387612,3.4086691646252647,0.5869929426807469,0.49968864958165055,0.8054764957751258,-1,0.9770148972333488,0.53996865234375,0.31219033203125,0.332411572265625,0.332459521484375,0.8105,0.9985,0.9833,0.9833,19.43803071975708,5.7878501415252686
8,0.5434779797570181,-1,0.33179748664468023,1.3421932155803098,0.16307806564589677,4.739317295914989,0.6539847810389632,0.4926595202947067,0.8079151218220338,-1,0.979448027529959,0.53580009765625,0.3120130615234375,0.330010009765625,0.33004306640625,0.8091,0.9985,0.9848,0.9847,21.201709985733032,6.194677829742432
9,0.5337622044450145,-1,0.33046098482810843,1.226768364340572,0.16811233455851926,4.164721990035752,0.6091602778030654,0.49801564620713057,0.8125165519067796,-1,0.9809267076395326,0.5271587890625,0.312347412109375,0.32936640625,0.3293714111328125,0.81,0.9987,0.9854,0.9852,19.58297085762024,4.968368053436279
10,0.5285532999846895,-1,0.32841753555556474,1.2924791756322829,0.15430136858406712,4.717177051608846,0.6382195424225371,0.4958663229214943,0.8136144735045352,-1,0.9829129364530919,0.528116015625,0.312173388671875,0.3272890869140625,0.3272943359375,0.8105,0.9991,0.9868,0.9867,17.889373779296875,5.350074291229248
11,0.525400614334365,-1,0.328113620564089,1.3194774045782574,0.16769226526809952,4.523871470305879,0.6565093994140625,0.4977423781055515,0.8130682605808064,-1,0.9834757012836004,0.52184326171875,0.31245771484375,0.330794775390625,0.330831494140625,0.8119,0.9986,0.9847,0.9848,17.11646795272827,5.555448293685913
