#['../main.py', '--dataset=fashion', '--epochs=100', '--batch-size=512', '--lr=1e-3', '--save-onnx', '--save-imgs', '--epsilon=0.1', '--delta=0.7', '--oracle-steps=20', '--oracle-restarts=2', '--constraint=StrongClassificationRobustness', '--alpha=0.5', '--seed=2']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Grad,Train-C-Grad,Train-C-Weight,Train-Weighted-C-Grad,Train-Grad-Ratio,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss-self,Test-C-Loss-common,Test-P-Metric,Test-C-Acc,Test-C-Sec-self,Test-C-Sec-common,Train-Time,Test-Time
0,0.0,-1,,-1,-1,-1,-1,-1,0.0,-1,0.0,2.3083708984375,0.891173828125,-1,1.01778359375,0.1074,0.0,-1,0.0,0.0,1.603198528289795
1,1.204900062690347,-1,,-1,-1,-1,-1,-1,0.6178606324276682,-1,,0.67118505859375,-5.345831640625,-1,-2.105487890625,0.7559,0.9859,-1,0.8073,3.358260154724121,1.3338935375213623
2,0.6119332394357455,-1,,-1,-1,-1,-1,-1,0.783197629249702,-1,,0.57299921875,-6.58606484375,-1,-2.2061896484375,0.7926,0.99,-1,0.7799,3.341430187225342,1.3754971027374268
3,0.5462416309421345,-1,,-1,-1,-1,-1,-1,0.8054874872757216,-1,,0.52674765625,-7.0712609375,-1,-1.875828515625,0.8127,0.9936,-1,0.7457,3.3394365310668945,1.3495421409606934
4,0.510018914432849,-1,,-1,-1,-1,-1,-1,0.8158434851694916,-1,,0.495908544921875,-7.6105625,-1,-1.6933861328125,0.8239,0.9943,-1,0.7231,3.3698537349700928,1.333512544631958
5,0.48885655807236494,-1,,-1,-1,-1,-1,-1,0.8243511652542372,-1,,0.485513330078125,-8.0175234375,-1,-1.52637353515625,0.8277,0.9943,-1,0.702,3.3349738121032715,1.3792991638183594
6,0.4741215140132581,-1,,-1,-1,-1,-1,-1,0.8296532711740268,-1,,0.47832158203125,-8.15169765625,-1,-1.19101103515625,0.8296,0.9955,-1,0.6663,3.3748257160186768,1.3340528011322021
7,0.4615371510133905,-1,,-1,-1,-1,-1,-1,0.8344698760469081,-1,,0.45837548828125,-8.141196875,-1,-0.812071923828125,0.836,0.9956,-1,0.6141,3.3342702388763428,1.3293616771697998
8,0.45624629521774035,-1,,-1,-1,-1,-1,-1,0.8360037076271186,-1,,0.450973486328125,-8.13848828125,-1,-0.571773779296875,0.8397,0.9956,-1,0.5944,3.4412546157836914,1.335782766342163
9,0.4449338104765294,-1,,-1,-1,-1,-1,-1,0.8408920158774166,-1,,0.448314697265625,-8.24217734375,-1,-0.333011865234375,0.8389,0.996,-1,0.5715,3.372392177581787,1.379650354385376
10,0.43821522340936175,-1,,-1,-1,-1,-1,-1,0.8428010455632614,-1,,0.441517333984375,-8.18712578125,-1,-0.07089149780273438,0.8426,0.9956,-1,0.5404,3.4111878871917725,1.486849308013916
