#['../main.py', '--dataset=mnist', '--epochs=100', '--batch-size=512', '--lr=1e-3', '--save-onnx', '--save-imgs', '--epsilon=0.2', '--oracle-steps=20', '--oracle-restarts=2', '--constraint=ClassificationRobustness', '--seed=0', '--logic=DL2']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Grad,Train-C-Grad,Train-C-Weight,Train-Weighted-C-Grad,Train-Grad-Ratio,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss-self,Test-C-Loss-common,Test-P-Metric,Test-C-Acc,Test-C-Sec-self,Test-C-Sec-common,Train-Time,Test-Time
0,0.0,-1,,-1,-1,-1,-1,-1,0.0,-1,0.0,2.3127064453125,0.760821923828125,2.936190234375,2.99889296875,0.1095,0.1121,0.0821,0.0,0.0,5.337400674819946
1,1.366578053619902,-1,2.1902564097259005,0.46657785318665584,2.7039487159858315,0.08362960815429688,0.23328892659332792,0.5,0.6386553230932204,-1,0.6193281917248742,0.485056591796875,0.23536953125,2.0627619140625,4.641493359375,0.8747,0.8728,0.8543,0.0349,17.756467819213867,5.295213460922241
2,0.48134800539178363,-1,1.9718220597606595,0.7632382926294359,2.8542527020987816,0.13670383065433825,0.38161914631471794,0.5,0.8711103019067796,-1,0.852544558250298,0.391635205078125,0.2070361083984375,1.4864298828125,3.2435185546875,0.8939,0.8934,0.8826,0.0979,18.961172819137573,5.110060930252075
3,0.426534167790817,-1,1.6059482380495234,0.7929724353854939,2.582410650738215,0.1559847330642959,0.39648621769274695,0.5,0.885642876059322,-1,0.869924060368942,0.3677317138671875,0.19344486083984375,1.3061921875,2.695920703125,0.901,0.9011,0.8882,0.1446,18.972283601760864,5.564096927642822
4,0.3947175559351,-1,1.4720930972341764,0.7621430865788864,2.5432061664128707,0.15244839555126125,0.3810715432894432,0.5,0.892379502118644,-1,0.8772124597581766,0.3408204833984375,0.19735616455078125,1.21364609375,2.4139142578125,0.9089,0.9043,0.8958,0.1566,18.137113571166992,5.473758697509766
5,0.37416374077231196,-1,1.396024800963321,0.6994220281051378,2.4627706236758473,0.14558509244757184,0.3497110140525689,0.5,0.8967933654785156,-1,0.8810911016949152,0.3245115966796875,0.18483970947265624,1.123708984375,2.1818169921875,0.9121,0.9088,0.8987,0.1966,18.33533811569214,5.206493139266968
6,0.3596887750140691,-1,1.2742167327363612,0.6945250559661348,2.2803861973649364,0.15536267878645557,0.3472625279830674,0.5,0.9010361493644068,-1,0.8851021588858912,0.321209619140625,0.18123172607421875,1.04844892578125,1.9645212890625,0.9109,0.908,0.8961,0.23,19.268390893936157,5.344217777252197
7,0.34830853090447894,-1,1.1777409699003576,0.6756245887885659,2.2009815280720337,0.15685144521422306,0.33781229439428295,0.5,0.9047327203265692,-1,0.8871380434197894,0.297332763671875,0.17564239501953124,0.976628515625,1.81355859375,0.9203,0.9174,0.9043,0.2717,18.788681268692017,5.341684103012085
8,0.33237512232893607,-1,1.132375296899828,0.6535801645052635,2.1394172280521717,0.1550742973715572,0.32679008225263173,0.5,0.9082362288135594,-1,0.8909560381355932,0.28762001953125,0.178294091796875,0.96251455078125,1.694667578125,0.9219,0.9192,0.906,0.3284,18.358518362045288,4.89850115776062
9,0.31903784153825143,-1,1.0762417680126126,0.6458573422189486,2.083525576833951,0.15964475728697697,0.3229286711094743,0.5,0.9116348654536878,-1,0.895116062487586,0.2799416748046875,0.16588916015625,0.892178125,1.58356728515625,0.9258,0.9211,0.9105,0.3532,18.454503774642944,5.329810857772827
10,0.3069415011648404,-1,1.0356926352290783,0.6451327437061375,2.1285352545269465,0.15509991726632846,0.32256637185306875,0.5,0.9159108178090241,-1,0.8983547404661016,0.2675663818359375,0.165922705078125,0.889491015625,1.5965935546875,0.9248,0.9232,0.9119,0.3459,17.782578706741333,5.137387275695801
11,0.30224011308055815,-1,0.9945888196007681,0.697448277877549,2.0737558138572565,0.17154423665192167,0.3487241389387745,0.5,0.9162307997881356,-1,0.8990168167372882,0.2601539306640625,0.1697158935546875,0.8675177734375,1.54090478515625,0.9303,0.9269,0.9149,0.3935,18.040132761001587,5.045591354370117
12,0.29380659329689157,-1,0.9659504647982322,0.7019177452992584,2.11626744674424,0.16920784772452663,0.3509588726496292,0.5,0.9186694258350437,-1,0.9021396313683462,0.2559029052734375,0.15434080810546874,0.81797021484375,1.47719892578125,0.93,0.9273,0.9156,0.3895,18.672994375228882,5.074068546295166
13,0.2836794772390592,-1,0.9511394177452993,0.6567986051915056,2.0726225254899364,0.16208367428537143,0.3283993025957528,0.5,0.9214335942672471,-1,0.9042251716225834,0.24321484375,0.1538009521484375,0.82212275390625,1.5119412109375,0.9343,0.9327,0.9205,0.387,19.129525423049927,5.123756408691406
14,0.27226347842458953,-1,0.9281197887355999,0.6567437123444121,2.051955918134269,0.1628841141522941,0.32837185617220604,0.5,0.924026747881356,-1,0.908054157838983,0.2309978271484375,0.14232235107421876,0.804337744140625,1.460962109375,0.9364,0.9335,0.9221,0.4002,19.091908931732178,5.559417247772217
15,0.2553672143968485,-1,0.9056909205549855,0.6274780661372815,2.070686857579118,0.15675510794429456,0.31373903306864076,0.5,0.9294171737412275,-1,0.913670749987586,0.222160546875,0.1358026611328125,0.77548388671875,1.4797943359375,0.9377,0.9371,0.9248,0.3973,18.94879388809204,5.0189197063446045
16,0.2483592922404661,-1,0.8691681684073755,0.6587213419251523,1.970383854235633,0.17165096735550187,0.32936067096257615,0.5,0.9322972055208885,-1,0.9161038802841962,0.212903564453125,0.12304393310546875,0.73891103515625,1.462260546875,0.9422,0.9419,0.9281,0.3798,19.81488347053528,5.541318416595459
