#['../main.py', '--dataset=fashion', '--epochs=100', '--batch-size=512', '--lr=1e-3', '--save-onnx', '--save-imgs', '--epsilon=0.2', '--oracle-steps=20', '--oracle-restarts=2', '--constraint=ClassificationRobustness', '--seed=4', '--logic=DL2']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Grad,Train-C-Grad,Train-C-Weight,Train-Weighted-C-Grad,Train-Grad-Ratio,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss-self,Test-C-Loss-common,Test-P-Metric,Test-C-Acc,Test-C-Sec-self,Test-C-Sec-common,Train-Time,Test-Time
0,0.0,-1,,-1,-1,-1,-1,-1,0.0,-1,0.0,2.304823046875,0.73280791015625,4.553870703125,4.5335046875,0.1068,0.1081,0.093,0.0,0.0,3.8730766773223877
1,1.1890854916330111,-1,2.1917957370564087,0.6094116598872815,2.912717916197696,0.10452740071183544,0.30470582994364076,0.5,0.6401670423604674,-1,0.6108039597333488,0.76712822265625,0.3489773681640625,1.99679765625,2.94123671875,0.7385,0.7398,0.7178,0.1183,11.980697393417358,3.0655345916748047
2,0.7531908972788666,-1,1.9716489112983315,0.8891809107893605,3.3968855001158635,0.1351014880810754,0.44459045539468023,0.5,0.7465020519191936,-1,0.7249183654785156,0.7113943359375,0.294930810546875,1.841587109375,2.7536724609375,0.7558,0.7538,0.731,0.1225,11.972632884979248,3.1317379474639893
3,0.7022161322124933,-1,1.854737233307402,0.7465178926112288,2.7957406771385065,0.13645849389544987,0.3732589463056144,0.5,0.763280124987586,-1,0.7407695317672471,0.666336376953125,0.3067960205078125,1.8082275390625,2.81595,0.7707,0.7696,0.7514,0.1134,12.045300722122192,3.0716872215270996
4,0.6729278564453125,-1,1.8103657092078258,0.7690549300888837,2.800156932766155,0.13993841914807337,0.38452746504444185,0.5,0.7723230264954648,-1,0.7494703389830508,0.653758349609375,0.30429580078125,1.757495703125,2.8200107421875,0.7712,0.7707,0.7498,0.1036,11.817677021026611,3.003239393234253
5,0.6612012830831236,-1,1.748141660528668,0.8266414060431012,2.9308414782507946,0.14268068539894233,0.4133207030215506,0.5,0.7769465042372882,-1,0.7532662213858912,0.63686552734375,0.2866948486328125,1.7545939453125,2.8410533203125,0.7769,0.7755,0.7567,0.1084,12.100054740905762,3.032439947128296
6,0.6427642692953853,-1,1.729466713080972,0.8366505251092425,2.966223506604211,0.14337104862019168,0.41832526255462127,0.5,0.7827893273305084,-1,0.7589711334745762,0.62308056640625,0.293876904296875,1.7386908203125,2.8255505859375,0.7809,0.7795,0.7586,0.1162,11.708301067352295,3.0372395515441895
7,0.6287374334820246,-1,1.707565566240731,0.7521884077686375,2.758214659610037,0.13970622369798563,0.37609420388431875,0.5,0.7868279925847458,-1,0.763622219279661,0.614101318359375,0.254817724609375,1.63319658203125,2.867081640625,0.7895,0.7879,0.7653,0.0927,11.931322574615479,2.998213291168213
8,0.6167170637744969,-1,1.6499094558974443,0.8038090204788466,2.7747231176344016,0.14760764170501192,0.4019045102394233,0.5,0.7913908231056342,-1,0.7676608845338984,0.597571875,0.2673571044921875,1.644111328125,2.90140546875,0.789,0.79,0.7675,0.0903,11.810839176177979,2.9700539112091064
9,0.5978636660818326,-1,1.6570481122550318,0.6972524998551708,2.6461616128177967,0.13540419885667704,0.3486262499275854,0.5,0.7973881091101694,-1,0.7723064745886851,0.589333447265625,0.269506103515625,1.6252376953125,2.9907416015625,0.7904,0.79,0.7642,0.0959,11.775312185287476,2.9836275577545166
10,0.5900205191919359,-1,1.611314417952198,0.7239751007597325,2.6558607715671347,0.1388983484041893,0.36198755037986624,0.5,0.7990378040378376,-1,0.7737188824152542,0.573840087890625,0.279869677734375,1.63789111328125,3.0731064453125,0.7957,0.7956,0.7741,0.0893,11.76890230178833,2.976846694946289
11,0.5785819878012447,-1,1.5888292991508872,0.7410769058486163,2.673649157507945,0.14006777941170384,0.3705384205963652,0.5,0.804345405707925,-1,0.7765823622881356,0.5655318359375,0.2526671630859375,1.57605283203125,3.1012298828125,0.8004,0.7989,0.7738,0.0828,11.7987961769104,3.0090463161468506
12,0.5717630547992254,-1,1.5330763994637182,0.7076308040295617,2.5452182575807734,0.1418968136027708,0.35381540201478084,0.5,0.8055813029661016,-1,0.7777795953265692,0.567742529296875,0.27831083984375,1.64624296875,3.198476953125,0.7943,0.7937,0.7765,0.0672,11.760776996612549,2.9832656383514404
13,0.5634935669979807,-1,1.515921511892545,0.6819980427370234,2.479180546130164,0.14026082572290452,0.3409990213685117,0.5,0.8077219946909759,-1,0.7793796345338984,0.55627041015625,0.23867470703125,1.4919150390625,3.131192578125,0.8026,0.8026,0.7786,0.0613,11.602204322814941,2.997032880783081
14,0.5563889196363546,-1,1.4999870688228283,0.7255369929944054,2.631041963221663,0.13971973677812996,0.3627684964972027,0.5,0.807716498940678,-1,0.778270656779661,0.5568125,0.2279484619140625,1.43433193359375,3.000974609375,0.8075,0.8034,0.7759,0.0684,11.861257076263428,3.0122885704040527
15,0.5540836140260859,-1,1.4527867204051907,0.708788532321736,2.540915020441605,0.14287754640740863,0.354394266160868,0.5,0.8094820572158038,-1,0.7788168697033898,0.543075244140625,0.249353564453125,1.50275009765625,3.2337443359375,0.8094,0.804,0.7774,0.0544,12.03528118133545,3.0041732788085938
16,0.5454605231850834,-1,1.4568760758739407,0.6829152511338056,2.5381849903171347,0.1377110723721779,0.3414576255669028,0.5,0.812157905707925,-1,0.778270656779661,0.5347056640625,0.23736552734375,1.48431474609375,3.32644296875,0.8142,0.8109,0.7839,0.0597,12.012129783630371,3.043086528778076
