#['../main.py', '--dataset=mnist', '--epochs=100', '--batch-size=512', '--lr=1e-3', '--save-onnx', '--save-imgs', '--epsilon=0.1', '--delta=0.7', '--oracle-steps=20', '--oracle-restarts=2', '--constraint=StrongClassificationRobustness', '--alpha=0.5', '--seed=2', '--logic=DL2']
Epoch,Train-P-Loss,Train-R-Loss,Train-C-Loss,Train-P-Grad,Train-C-Grad,Train-C-Weight,Train-Weighted-C-Grad,Train-Grad-Ratio,Train-P-Metric,Train-C-Acc,Train-C-Sec,Test-P-Loss,Test-R-Loss,Test-C-Loss-self,Test-C-Loss-common,Test-P-Metric,Test-C-Acc,Test-C-Sec-self,Test-C-Sec-common,Train-Time,Test-Time
0,0.0,-1,,-1,-1,-1,-1,-1,0.0,-1,0.0,2.3107134765625,0.89172060546875,0.98807265625,0.9880462890625,0.1138,0.0,0.0,0.0,0.0,3.42356014251709
1,1.280163651805813,-1,0.3229396949380131,0.5716464155811375,0.23293044203418797,4.296504651085805,0.20634664115259202,0.41391463198904266,0.6282552298852953,-1,0.645756091101695,0.42638447265625,0.0005202431201934815,0.0024118412017822264,0.010314307403564453,0.8753,0.9992,0.9991,0.9883,12.650905847549438,2.94187593460083
2,0.4169941595045187,-1,0.0011678410031027713,1.086426686432402,0.0115781638581874,9.497293763241526,0.07951198998144117,0.08336532722085209,0.874751721398305,-1,0.9996358580508474,0.3362173828125,0.00016975812911987305,0.0005084677696228027,0.007290840911865234,0.9024,0.9998,0.9998,0.9919,11.296539545059204,2.833369255065918
3,0.35698913315595204,-1,0.0008069329216318615,1.1095327603614937,0.007599187604451584,9.723235566737289,0.05132476758148711,0.044773206872455146,0.8950554152666512,-1,0.999801377118644,0.298764111328125,0.0,0.00017408602237701417,0.004516441345214844,0.912,1.0,0.9999,0.9947,11.139850378036499,2.9379680156707764
4,0.3240177025229244,-1,0.00047773694209123064,1.1240966279627913,0.004233001147286366,9.881634211136124,0.031038253994311316,0.024564047991219213,0.9045617055084746,-1,0.999900688559322,0.2756670654296875,0.0,0.0,0.004850246810913086,0.9186,1.0,1.0,0.9949,10.910392999649048,3.0614192485809326
5,0.30225149251646916,-1,0.0003227319378974074,1.0812922332246424,0.0027652991525197435,9.917443226959746,0.02020878306889938,0.016949150521876448,0.9119438559322034,-1,0.9999337923728814,0.2574939453125,0.0,0.0,0.005950461959838867,0.9256,1.0,1.0,0.9929,11.068707942962646,2.788933277130127
6,0.2862282445875265,-1,0.0002069948556817184,1.0510268777103748,0.0016496612106339406,9.935345148636124,0.010196844399985621,0.008474575260938224,0.9158997616525424,-1,0.9999668961864406,0.24530810546875,0.0,0.0,0.007890963745117188,0.9281,1.0,1.0,0.992,10.775724172592163,2.912320613861084
7,0.2700489981699798,-1,0.0,1.0715010044938427,0.0,10.0,0.0,0.0,0.9205232393943658,-1,1.0,0.241990478515625,0.0,0.0,0.012362026977539062,0.9293,1.0,1.0,0.9892,11.546266317367554,2.745849132537842
8,0.26209158816580047,-1,0.0003946290304095058,1.0510587530621027,0.0022548270427574547,9.866771633342161,0.010555058212603554,0.012711862386283228,0.9240156917248742,-1,0.999950344279661,0.217659033203125,0.0,0.0,0.014817481994628906,0.9358,1.0,1.0,0.9872,11.102748394012451,2.9809749126434326
9,0.25225395267292605,-1,0.0003376105579279237,1.0402500993114407,0.002235524230084177,9.896608514300848,0.012302305738804704,0.012711863396531445,0.9270722987288136,-1,0.999950344279661,0.21503212890625,0.0,0.0,0.016803080749511718,0.9364,1.0,1.0,0.9865,11.097376108169556,2.819477081298828
10,0.24819433891167075,-1,0.00039031792242648236,1.073095095359673,0.00196338419691991,9.901540982521187,0.00822876671613273,0.008474575260938224,0.9270833548852953,-1,0.999950344279661,0.20421207275390624,0.0,0.0,0.020157513427734374,0.9392,1.0,1.0,0.9842,10.643713474273682,2.8765816688537598
11,0.2387636637283584,-1,0.00016003752411422083,1.0904494463387182,0.001153128379482334,9.97604939088983,0.00827234377295284,0.004237287630469112,0.9297978675971597,-1,0.9999834480932204,0.20259898681640626,0.0,0.0,0.025502459716796873,0.9404,1.0,1.0,0.9808,10.922493696212769,2.7941763401031494
12,0.23323497125657938,-1,0.00032641123033176037,1.1252353474245234,0.001828348737652019,9.926157805879237,0.010282147738893153,0.008474575260938224,0.931646120750298,-1,0.9999668961864406,0.19427403564453125,0.0,0.0,0.028719598388671875,0.9416,1.0,1.0,0.9783,11.369080543518066,2.9017961025238037
